1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
Nutzung	Qel_MFH_groﬂ	WW_MFH_groﬂ	EW_MFH_groﬂ	WindAPG_2013	WindAPG_2014	WindAPG_2015	Wind_2030_TU	WEB_2013	WEB_2014	WEB_2015	WEB_2016	CO2_Strommix_2015	CO2_Strommix_2050opti	Laufwasser	PV	Wind	Nachfrage	Differenz1	Biomasse_opt	Differenz2	Geothermie_opt	Differenz3	‹berschuss_2050	Unterschuss_2050	Taussen_48Stunden	IGS_48Stunden	IGN_48Stunden	Leistung Klein
Einheit	KW_ges1000000kWh/a	KW_ges1000000kWh/a	100_EW	1.37	2.176	2.549	6.677	0	0	4.53	0	52.4	453.5	9	9.5	4.4	13	10.6	0.3	10.3	2.5	7.8	9.4	7.8	ta                       	igs                      	ign                      	Pklein
Dienstleistung	Lastsyn	WW	Anzahl_Pers	GW	GW	GW	GW	MW	MW	MW	MW	CO2 [g/kWh]	CO2 [g/kWh]	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	GW	∞C	W/m≤	W/m≤	W
8500	39.28	52.99	80	0.0297883	0.5746798	0.4305198	0.035025594	0	0	0.47019	0	33.89367104	325.4780853	1.26814017	0	1.17234669	7.575464865	5.134978005	0.270098507	4.864879498	2.467812283	2.397067215	0	2.397067215	-0.95	0	0	0
8501	47.06	106.85	80	0.0137108	0.417161	0.3905415	0.089753072	0	0	0.372717	0	34.16716109	348.1740605	1.45247673	0	0.85100844	7.782561316	5.479076146	0.270098507	5.208977639	2.467812283	2.741165356	0	2.741165356	-0.85	0	0	0
8502	90.43	159.84	80	0.0189525	0.2946713	0.3607348	0.137913268	0	0	0.199797	0	33.4335865	364.0766941	1.468081942	0	0.60112935	8.732095977	6.662884685	0.270098507	6.392786179	2.467812283	3.924973896	0	3.924973896	-0.45	0	0	0
8503	129.91	266.69	80	0.0105608	0.226318	0.361264	0.120400466	0	0	0.121551	0	32.35864917	345.7557613	1.622616883	0	0.46168872	10.0719278	7.987622194	0.270098507	7.717523687	2.467812283	5.249711404	0	5.249711404	0.35	0	0	0
8504	134.02	266.69	60	0.0088953	0.1678048	0.3164983	0.116022266	0	0	0.087966	0	31.87410412	339.5113308	1.954444365	0.152639903	0.34232169	11.2958781	8.846472145	0.270098507	8.576373638	2.467812283	6.108561355	0	6.108561355	1.25	6.815314481	5.10394772	5.10394772
8505	123.68	212.82	30	0.0103368	0.1153645	0.2590743	0.201397147	0	0	0.026517	0	32.12028198	348.1520753	1.945341325	0.332645246	0.23534358	11.59020687	9.076876717	0.270098507	8.806778211	2.467812283	6.338965928	0	6.338965928	1.95	243.7364601	32.83699842	32.83699842
8506	116.68	133.35	30	0.0196705	0.1127535	0.231503	0.30209572	0	0	0.014892	0	33.14939257	348.4741709	2.030519771	0.924979893	0.23001714	11.65367191	8.468155106	0.270098507	8.1980566	2.467812283	5.730244316	0	5.730244316	2.3	200.1265336	50.00397201	50.00397201
8507	118.79	106.85	30	0.0296973	0.113174	0.2165778	0.280204727	0	0	0.012729	0	34.50912324	346.6202826	1.938514045	1.689140579	0.23087496	11.67178643	7.813256842	0.270098507	7.543158335	2.467812283	5.075346052	0	5.075346052	2.8	275.7976564	65.74379044	65.74379044
8508	131.21	159.84	30	0.0310745	0.0993773	0.2338578	0.229855441	0	0	0.007452	0	35.65797893	341.1388872	2.040056289	2.280224768	0.20272959	11.61769982	7.094689175	0.270098507	6.824590668	2.467812283	4.356778385	0	4.356778385	3.3	302.2633513	69.51872968	69.51872968
8509	129.98	212.82	30	0.0766633	0.090643	0.2244948	0.334932215	0	0	0.000207	0	36.31486069	340.4683492	1.546866586	2.520644046	0.18491172	11.42679081	7.174368459	0.270098507	6.904269952	2.467812283	4.436457669	0	4.436457669	3.65	43.82261887	37.44682078	37.44682078
8510	115.8	133.35	30	0.1615958	0.0844223	0.2361648	0.407172494	0	0	0	0	35.83146408	333.2026422	1.374017195	2.222106451	0.17222139	11.3777146	7.609369569	0.270098507	7.339271062	2.467812283	4.871458779	0	4.871458779	3.9	15.01809526	15.01809526	15.01809526
8511	105.24	79.48	30	0.314031	0.0800203	0.256588	0.407172494	0	0	0	0	34.65521242	343.457593	1.379002193	1.546014425	0.16324131	11.31219401	8.223936087	0.270098507	7.95383758	2.467812283	5.486025297	0	5.486025297	4	9.293594355	9.293594355	9.293594355
8512	105.64	79.48	30	0.4840238	0.100905	0.2890168	0.466278182	0	0	0	0	33.01289235	348.5695659	1.475451069	0.72878858	0.2058462	11.40790546	8.997819615	0.270098507	8.727721109	2.467812283	6.259908825	0	6.259908825	3.8	0.607403948	0.607403948	0.607403948
8513	129.15	133.35	30	0.4520835	0.1255493	0.3082045	0.742104709	0	0	0	0	31.74734984	360.4004123	1.861246575	0.246037009	0.25612047	11.87849746	9.515093409	0.270098507	9.244994903	2.467812283	6.777182619	0	6.777182619	3.4	0	0	0
8514	166.83	159.84	80	0.4244195	0.1466668	0.3325883	1.101117008	0	0	0.004002	0	31.33871126	355.2580918	2.029977924	0.141096492	0.29920017	12.16331932	9.693044733	0.270098507	9.422946227	2.467812283	6.955133943	0	6.955133943	3.1	0	0	0
8515	187.78	159.84	80	0.399015	0.210712	0.3477678	1.230273875	0	0	0.012738	0	31.32943894	363.7550939	2.005594781	0.141096492	0.42985248	11.9469729	9.370429149	0.270098507	9.100330643	2.467812283	6.632518359	0	6.632518359	2.5	0	0	0
8516	168.89	133.35	80	0.4113255	0.2631398	0.3503125	1.333161549	0	0	0.007038	0	31.23113938	362.1763213	1.865256247	0	0.53680509	11.50734259	9.105281257	0.270098507	8.83518275	2.467812283	6.367370467	0	6.367370467	2.15	0	0	0
8517	141.53	106.85	80	0.376497	0.2357078	0.3594138	1.484209409	0	0	0.001932	0	31.80740972	349.0875298	1.706061416	0	0.48084381	10.75115791	8.564252681	0.270098507	8.294154175	2.467812283	5.826341892	0	5.826341892	2.1	0	0	0
8518	117.13	52.99	80	0.3787053	0.173136	0.3904033	1.473263917	0	0	0.004347	0	32.58873316	338.4028411	1.510020947	0	0.35319744	9.966324023	8.103105635	0.270098507	7.833007129	2.467812283	5.365194846	0	5.365194846	1.35	0	0	0
8519	86.74	52.99	80	0.3616783	0.2206355	0.402722	1.777548737	0	0	0.001725	0	32.63316366	319.2520074	1.29989244	0	0.45009642	9.769119896	8.019131035	0.270098507	7.749032529	2.467812283	5.281220245	0	5.281220245	0.9	0	0	0
8520	58.53	26.49	80	0.3615835	0.3343748	0.3857123	2.182532132	0	0	0	0	33.0238439	304.7909587	1.486938239	0	0.68212449	9.011907436	6.842844707	0.270098507	6.5727462	2.467812283	4.104933917	0	4.104933917	0.95	0	0	0
8521	43.29	26.49	80	0.3512353	0.4360845	0.3790525	2.129993745	0	0	0	0	33.39918861	311.1947407	1.745507923	0	0.88961238	8.365052204	5.729931901	0.270098507	5.459833394	2.467812283	2.992021111	0	2.992021111	0.9	0	0	0
8522	39.71	26.49	80	0.267366	0.4640568	0.3654445	2.125615544	0	0	0	0	33.64575011	312.8716875	1.776501607	0	0.94667577	8.074320647	5.35114327	0.270098507	5.081044764	2.467812283	2.61323248	0	2.61323248	1	0	0	0
8523	38.65	26.49	80	0.2651	0.47182	0.3686113	1.895760104	0	0	0.02379	0	33.9090943	322.0289441	1.826351588	0	0.9625128	7.838960412	5.050096024	0.270098507	4.779997517	2.467812283	2.312185234	0	2.312185234	1.1	0	0	0
8524	39.28	26.49	80	0.3132205	0.4227115	0.3902473	1.94392029	0	0	0.065169	0	34.41208125	324.8138352	1.76674835	0	0.86233146	7.585357189	4.956277379	0.270098507	4.686178873	2.467812283	2.218366589	0	2.218366589	1.2	0	0	0
8525	47.06	26.49	80	0.2869703	0.4082063	0.3652708	1.889192803	0	0	0.274944	0	34.21386171	340.4775677	1.823208872	0	0.83274075	7.770228029	5.114278407	0.270098507	4.8441799	2.467812283	2.376367617	0	2.376367617	1.25	0	0	0
8526	90.43	52.99	80	0.2543075	0.3925633	0.298539	1.746901344	0	0	1.013505	0	33.23986961	356.1708364	1.847808754	0	0.80082903	8.634200508	5.985562724	0.270098507	5.715464218	2.467812283	3.247651934	0	3.247651934	1.2	0	0	0
8527	129.91	106.85	80	0.231939	0.4404733	0.269611	1.554260588	0	0	3.196146	0	31.87370527	341.8989602	1.841198213	0	0.89856543	9.970949006	7.231185363	0.270098507	6.961086856	2.467812283	4.493274573	0	4.493274573	1.1	0	0	0
8528	134.02	159.84	80	0.265292	0.420441	0.2529898	1.381321735	0	0	2.481615	0	31.45134257	330.8355507	1.590864612	0.145543085	0.85769964	11.01760831	8.423500968	0.270098507	8.153402461	2.467812283	5.685590178	0	5.685590178	1.05	4.256420919	4.142579462	4.142579462
8529	123.68	159.84	20	0.2518165	0.4186073	0.2284958	1.398834537	0	0	1.288458	0	31.69869537	333.3335747	2.065956606	0.406100341	0.85395879	11.38066945	8.054653717	0.270098507	7.784555211	2.467812283	5.316742927	0	5.316742927	1.35	238.9990027	33.18593741	33.18593741
8530	116.68	133.35	20	0.254583	0.3759428	0.2164965	1.683417456	0	0	0.271719	0	33.19245838	338.2094569	2.298951082	1.18407206	0.76692321	11.43167274	7.181726384	0.270098507	6.911627878	2.467812283	4.443815595	0	4.443815595	1.85	116.2457943	42.70286812	42.70286812
8531	118.79	80.36	20	0.2053028	0.3017348	0.2008373	1.740334043	0	0	0.409659	0	35.1436852	344.5213585	2.227860674	2.122746338	0.61553889	11.37553058	6.409384682	0.270098507	6.139286176	2.467812283	3.671473892	0	3.671473892	2.25	44.00775752	38.03235236	38.03235236
8532	131.21	133.35	20	0.161119	0.2399418	0.1871963	1.657148262	0	0	0.952782	0	36.59807472	336.2193169	2.216806983	2.839632234	0.48948117	11.38734998	5.841429598	0.270098507	5.571331092	2.467812283	3.103518808	0	3.103518808	2.4	21.3039575	21.3039575	21.3039575
8533	129.98	159.84	20	0.1473478	0.225232	0.1753263	1.300325064	0	0	3.367236	0	37.46861165	332.5999503	1.620557862	3.10771557	0.45947328	11.09828856	5.910541849	0.270098507	5.640443343	2.467812283	3.172631059	0	3.172631059	2.3	15.52383972	15.52383972	15.52383972
8534	115.8	159.84	20	0.1279253	0.2306493	0.1818418	1.024498527	0	0	1.579833	0	36.77033571	333.9046534	1.665206106	2.825993839	0.47052447	11.23061446	6.268890042	0.270098507	5.998791535	2.467812283	3.530979252	0	3.530979252	2.05	10.30608511	10.30608511	10.30608511
8535	105.24	133.35	50	0.1231313	0.274132	0.2081178	0.838425082	0	0	1.643826	0	35.41492135	344.7820964	1.405769465	2.007298239	0.55922928	10.95696964	6.984672658	0.270098507	6.714574151	2.467812283	4.246761868	0	4.246761868	1.9	4.614236896	4.614236896	4.614236896
8536	105.64	133.35	50	0.1517235	0.4133595	0.1964103	0.59981324	0	0	0.629964	0	33.03168605	345.3810241	1.592056677	0.953623787	0.84325338	10.98947299	7.600539149	0.270098507	7.330440642	2.467812283	4.862628359	0	4.862628359	1.9	0	0	0
8537	129.15	240.2	50	0.1521908	0.4529993	0.1680718	0.380903301	0	0	0.557271	0	31.42674034	327.5447393	1.645266113	0.293881038	0.92411847	11.3572876	8.494021976	0.270098507	8.223923469	2.467812283	5.756111186	0	5.756111186	1.85	0	0	0
8538	166.83	186.33	80	0.1811195	0.4482678	0.138788	0.264881035	0	0	0.201015	0	30.97661401	320.1074708	1.442723473	0.141096492	0.91446621	11.64814763	9.14986145	0.270098507	8.879762943	2.467812283	6.41195066	0	6.41195066	1.8	0	0	0
8539	187.78	106.85	80	0.2125078	0.4141483	0.1226458	0.278015627	0	0	0.059973	0	31.18658665	335.1905138	1.445324342	0.141096492	0.84486243	11.43372828	9.00244502	0.270098507	8.732346514	2.467812283	6.26453423	0	6.26453423	1.9	0	0	0
8540	168.89	106.85	80	0.1827435	0.3357643	0.1136305	0.457521781	0	0	0.026952	0	31.33677437	351.379697	1.489430738	0	0.68495907	11.07914627	8.904756463	0.270098507	8.634657956	2.467812283	6.166845673	0	6.166845673	2	0	0	0
8541	141.53	52.99	80	0.1406265	0.2673415	0.0933298	0.3677687	0	0	0.003726	0	32.0433862	348.9319615	1.862655379	0	0.54537666	10.33144072	7.923408681	0.270098507	7.653310175	2.467812283	5.185497891	0	5.185497891	1.6	0	0	0
8542	117.13	52.99	80	0.1947123	0.23116	0.0779005	0.210153548	0	0	0	0	32.78375433	336.9464404	1.566156361	0	0.4715664	9.56986022	7.53213746	0.270098507	7.262038953	2.467812283	4.79422667	0	4.79422667	1	0	0	0
8543	86.74	52.99	80	0.1469473	0.1754153	0.069647	0.192640746	0	0	0	0	33.04558141	327.7028924	1.366322959	0	0.35784711	9.456291199	7.73212113	0.270098507	7.462022624	2.467812283	4.99421034	0	4.99421034	0.85	0	0	0
8544	58.53	26.49	80	0.0953325	0.133332	0.0628628	0.22766634	0	0	0	0	34.01241238	304.5106701	1.321891454	0	0.27199728	8.654627515	7.060738782	0.270098507	6.790640275	2.467812283	4.322827992	0	4.322827992	0.75	0	0	0
8545	43.29	26.49	80	0.0678675	0.1506453	0.0652658	0.258313734	0	0	0	0	34.44513342	299.9687479	1.235629313	0	0.30731631	8.252125541	6.709179918	0.270098507	6.439081412	2.467812283	3.971269128	0	3.971269128	0.6	0	0	0
8546	39.71	26.49	80	0.1035543	0.2173133	0.064273	0.269259226	0	0	0.005037	0	34.80304777	299.1457334	1.357870136	0	0.44331903	7.815064667	6.013875502	0.270098507	5.743776995	2.467812283	3.275964712	0	3.275964712	0.75	0	0	0
8547	38.65	26.49	80	0.1019288	0.2888555	0.0684115	0.238611842	0	0	0.00138	0	34.83163821	299.9868885	1.388213602	0	0.58926522	7.619273729	5.641794907	0.270098507	5.3716964	2.467812283	2.903884117	0	2.903884117	0.95	0	0	0
8548	39.28	26.49	80	0.1282383	0.2893523	0.0688773	0.186073455	0	0	0.007509	0	35.16850275	304.9784339	1.431127934	0	0.59027859	7.388281533	5.366875009	0.270098507	5.096776503	2.467812283	2.62896422	0	2.62896422	1.15	0	0	0
8549	47.06	26.49	80	0.1196098	0.255196	0.0569193	0.216720839	0	0	0.003519	0	35.05881069	305.3272407	1.407611747	0	0.52059984	7.5434754	5.615263813	0.270098507	5.345165307	2.467812283	2.877353023	0	2.877353023	0.75	0	0	0
8550	90.43	26.49	80	0.1347693	0.2206923	0.0502563	0.291150219	0	0	0	0	34.22862125	321.6735869	1.404469031	0	0.45021219	8.245188067	6.390506846	0.270098507	6.120408339	2.467812283	3.652596056	0	3.652596056	-0.25	0	0	0
8551	129.91	26.49	80	0.127646	0.1896003	0.0392798	0.271448327	0	0	0.00621	0	33.00054179	352.8238476	1.601268087	0	0.38678451	9.461815484	7.473762887	0.270098507	7.203664381	2.467812283	4.735852097	0	4.735852097	-0.8	0	0	0
8552	134.02	52.99	80	0.1340788	0.1832638	0.0318143	0.260502835	0	0	0	0	32.37076462	358.1425526	2.109087676	0.147726721	0.37385805	10.56435999	7.933687545	0.270098507	7.663589038	2.467812283	5.195776755	0	5.195776755	-0.9	17.7583214	4.598895882	4.598895882
8553	123.68	80.36	80	0.1264493	0.1573383	0.0212123	0.339310415	0	0	0	0	32.7364414	340.0395646	2.103235722	0.404182661	0.32097003	10.81732086	7.988932443	0.270098507	7.718833937	2.467812283	5.251021654	0	5.251021654	-0.55	404.7821783	32.39592566	32.39592566
8554	116.68	159.84	20	0.0932603	0.1379473	0.0154603	0.3721469	0	0	0	0	34.40977338	331.2404498	1.921066552	1.2400534	0.28141239	10.81410906	7.371576721	0.270098507	7.101478214	2.467812283	4.633665931	0	4.633665931	0.9	640.0964714	52.13035889	52.13035889
8555	118.79	159.84	20	0.0765748	0.1316843	0.0100878	0.29990662	0	0	0	0	36.48380712	326.9857815	1.983920876	2.284298089	0.26863587	10.78738694	6.250532105	0.270098507	5.980433598	2.467812283	3.512621315	0	3.512621315	3.25	777.9604359	62.03964395	62.03964395
8556	131.21	212.82	20	0.0667715	0.1451125	0.0111193	0.253935534	0	0	0	0	38.0177782	315.3940115	2.138997665	3.091035015	0.2960295	10.79008485	5.264022666	0.270098507	4.99392416	2.467812283	2.526111876	0	2.526111876	5.05	818.7444247	64.83396953	64.83396953
8557	129.98	212.82	20	0.0635923	0.1527905	0.013039	0.164182461	0	0	0	0	38.98737962	312.6867322	1.711046414	3.41142297	0.31169262	10.52736013	5.093198125	0.270098507	4.823099619	2.467812283	2.355287335	0	2.355287335	5.8	747.8272632	61.53488819	61.53488819
8558	115.8	186.33	20	0.070472	0.1453243	0.0153598	0.197018947	0	0	0.567207	0	38.51646116	313.6393396	1.29534092	3.046653076	0.29646147	10.35482258	5.716367111	0.270098507	5.446268604	2.467812283	2.978456321	0	2.978456321	5.6	534.120357	50.88204138	50.88204138
8559	105.24	133.35	20	0.0853255	0.1664228	0.0199335	0.203586247	0	0	0.312336	0	36.70012713	317.6569212	1.287971793	2.127029624	0.33950241	10.271059	6.516555173	0.270098507	6.246456666	2.467812283	3.778644383	0	3.778644383	4.75	391.5650701	28.85448535	28.85448535
8560	105.64	106.85	50	0.0979608	0.1571093	0.0204185	0.135724168	0	0	0.145251	0	34.42699858	337.7490688	1.321783084	0.993853085	0.32050287	10.25165977	7.615520728	0.270098507	7.345422221	2.467812283	4.877609938	0	4.877609938	3.7	40.38449072	4.269639302	4.269639302
8561	129.15	133.35	50	0.1533338	0.161886	0.021024	0.091942173	0	0	0.007233	0	32.59770089	312.780944	2.219407852	0.302218982	0.33024744	10.72880382	7.876929551	0.270098507	7.606831044	2.467812283	5.139018761	0	5.139018761	2.5	0	0	0
8562	166.83	159.84	50	0.2134683	0.2162545	0.020211	0.155426061	0	0	0.731046	0	31.91258755	279.7769765	1.713755653	0.141003175	0.44115918	11.04767069	8.751752686	0.270098507	8.48165418	2.467812283	6.013841896	0	6.013841896	1.45	0	0	0
8563	187.78	159.84	80	0.2658123	0.3002013	0.0189935	0.197018947	0	0	0.616863	0	31.88623491	298.8876076	1.417256635	0.141003175	0.61241055	10.80228966	8.631619302	0.270098507	8.361520796	2.467812283	5.893708513	0	5.893708513	0.85	0	0	0
8564	168.89	106.85	80	0.3301695	0.346612	0.0279315	0.264881035	0	0	0.675627	0	31.88461373	336.6705494	1.364155568	0	0.70708848	10.2728576	8.201613556	0.270098507	7.93151505	2.467812283	5.463702766	0	5.463702766	0.5	0	0	0
8565	141.53	106.85	100	0.4118853	0.361218	0.0349458	0.179506154	0	0	0.778047	0	32.2868367	339.9219596	2.032145314	0	0.73688472	9.727495051	6.958465016	0.270098507	6.68836651	2.467812283	4.220554227	0	4.220554227	1.2	0	0	0
8566	117.13	52.99	100	0.415192	0.3624013	0.0326098	0.137913268	0	0	0.724932	0	32.97912958	345.0141084	1.827326914	0	0.73929855	8.974008271	6.407382808	0.270098507	6.137284301	2.467812283	3.669472018	0	3.669472018	2	0	0	0
8567	86.74	52.99	80	0.4379245	0.2087343	0.0299928	0.164182461	0	0	0.296829	0	33.59799475	340.3809799	1.726109778	0	0.42581787	8.81997065	6.668043002	0.270098507	6.397944495	2.467812283	3.930132212	0	3.930132212	1.6	0	0	0
8568	58.53	26.49	80	0.6477723	0.0688785	0.0362628	0.164182461	0	0	0.04527	0	34.90605233	350.4639334	1.230427575	0	0.14051214	8.102199016	6.7312593	0.270098507	6.461160794	2.467812283	3.99334851	0	3.99334851	1.2	0	0	0
8569	43.29	26.49	80	0.784416	0.0201443	0.052789	0.207964448	0	0	0	0	35.70024558	359.0386239	1.548383759	0	0.04109427	7.662697179	6.07321915	0.270098507	5.803120643	2.467812283	3.33530836	0	3.33530836	1.35	0	0	0
8570	39.71	26.49	80	0.9277498	0.0229918	0.0667175	0.205775347	0	0	0	0	36.52084519	357.6389372	1.337171557	0	0.04690317	7.154462959	5.770388232	0.270098507	5.500289726	2.467812283	3.032477443	0	3.032477443	1.65	0	0	0
8571	38.65	52.99	80	1.0945443	0.0142373	0.084432	0.240800933	0	0	0	0	37.09041477	351.2871981	1.414222288	0	0.02904399	6.860905024	5.417638745	0.270098507	5.147540239	2.467812283	2.679727956	0	2.679727956	1.85	0	0	0
8572	39.28	52.99	80	1.08634	0.0105748	0.0963343	0.175127953	0	0	0	0	37.60226527	345.0147665	1.519232357	0	0.02157249	6.609871236	5.069066389	0.270098507	4.798967882	2.467812283	2.331155599	0	2.331155599	1.65	0	0	0
8573	47.06	106.85	80	0.9971853	0.0126618	0.0979738	0.205775347	0	0	0	0	37.41862813	341.2544209	1.540039306	0	0.02582997	6.696204248	5.130334972	0.270098507	4.860236466	2.467812283	2.392424182	0	2.392424182	1.65	0	0	0
8574	90.43	159.84	80	1.0918263	0.0264865	0.092356	0.186073455	0	0	0	0	36.66780522	353.0865669	1.527901919	0	0.05403246	7.064147323	5.482212944	0.270098507	5.212114438	2.467812283	2.744302154	0	2.744302154	2.45	0	0	0
8575	129.91	266.69	80	1.2694758	0.0385078	0.1011975	0.120400466	0	0	0	0	36.01499871	360.3631335	1.628685576	0	0.07855581	7.421427243	5.714185857	0.270098507	5.444087351	2.467812283	2.976275067	0	2.976275067	2.7	0	0	0
8576	134.02	266.69	60	1.273289	0.0559778	0.1069738	0.107265874	0	0	0	0	35.13817724	337.4481623	1.80316051	0.144404608	0.11419461	8.236323516	6.174563789	0.270098507	5.904465282	2.467812283	3.436652999	0	3.436652999	2.45	0.508204714	0.508204714	0.508204714
8577	123.68	212.82	30	1.2381683	0.080812	0.0999523	0.170749753	0	0	0	0	35.17101484	321.7974664	1.948700781	0.440823889	0.16485648	8.710384252	6.156003102	0.270098507	5.885904596	2.467812283	3.418092312	0	3.418092312	2.25	11.39210347	11.39210347	11.39210347
8578	116.68	133.35	30	1.1948133	0.1411205	0.1049135	0.140102359	0	0	0.00075	0	36.64781016	314.5238682	1.821583329	1.297280532	0.28788582	8.988910994	5.582161313	0.270098507	5.312062806	2.467812283	2.844250523	0	2.844250523	2.1	30.81034336	28.48449038	28.48449038
8579	118.79	106.85	30	1.233326	0.1544735	0.0998355	0.089753072	0	0	0.013608	0	39.06138233	322.6805028	1.826785066	2.324406074	0.31512594	8.957050001	4.490732921	0.270098507	4.220634415	2.467812283	1.752822132	0	1.752822132	2.3	34.12360334	32.78704733	32.78704733
8580	131.21	159.84	30	1.285449	0.1541558	0.1097483	0.131345967	0	0	0.079926	0	40.88422806	322.1322306	1.97839403	3.061728565	0.31447773	8.907588379	3.552988055	0.270098507	3.282889548	2.467812283	0.815077265	0	0.815077265	2.3	27.6401909	27.6401909	27.6401909
8581	129.98	212.82	30	1.3051608	0.1927013	0.1012718	0.107265874	0	0	0.288531	0	41.90463627	326.5479427	1.991506743	3.321096019	0.39311055	8.647047682	2.941334371	0.270098507	2.671235864	2.467812283	0.203423581	0	0.203423581	2.25	23.41119406	23.41119406	23.41119406
8582	115.8	133.35	30	1.2894948	0.2742755	0.0788613	0.07880758	0	0	0.259743	0	41.46575783	324.5201517	1.875768091	2.966549089	0.55952202	8.314177393	2.912338194	0.270098507	2.642239687	2.467812283	0.174427404	0	0.174427404	2.65	21.86603399	21.86603399	21.86603399
8583	105.24	79.48	30	1.3213643	0.3368403	0.070994	0.109454974	0	0	0.252834	0	39.31041015	334.938802	2.08080323	2.080580696	0.68715411	8.161039074	3.312501038	0.270098507	3.042402531	2.467812283	0.574590248	0	0.574590248	2.85	11.93755616	11.93755616	11.93755616
8584	105.64	79.48	30	1.327959	0.3076713	0.0746108	0.177317054	0	0	0.123471	0	36.7474163	337.9567284	2.159371135	0.972767931	0.62764935	8.037577728	4.277789312	0.270098507	4.007690805	2.467812283	1.539878522	0	1.539878522	2.75	0	0	0
8585	129.15	133.35	30	1.3406123	0.3103055	0.0598233	0.161993361	0	0	0.27465	0	34.29819802	334.3793007	2.231328499	0.295658742	0.63302322	8.561613973	5.401603512	0.270098507	5.131505005	2.467812283	2.663692722	0	2.663692722	2.7	0	0	0
8586	166.83	159.84	80	1.328172	0.2946065	0.0595095	0.181695254	0	0	0.368676	0	33.54168638	345.9326148	2.304803036	0.137681062	0.60099726	8.93636605	5.892884692	0.270098507	5.622786186	2.467812283	3.154973902	0	3.154973902	2.9	0	0	0
8587	187.78	159.84	80	1.314928	0.3076363	0.0588668	0.22766634	0	0	0.300987	0	33.83193233	337.8726195	2.717907662	0.137681062	0.62757795	8.637412302	5.154245628	0.270098507	4.884147122	2.467812283	2.416334838	0	2.416334838	2.75	0	0	0
8588	168.89	133.35	80	1.302584	0.2893193	0.0319065	0.29990662	0	0	0.180216	0	34.22699568	325.2473392	2.697100713	0	0.59021127	8.068539419	4.781227435	0.270098507	4.511128929	2.467812283	2.043316645	0	2.043316645	2.45	0	0	0
8589	141.53	106.85	80	1.2921035	0.2229955	0.014185	0.251746434	0	0	0.046134	0	34.91002762	327.791965	2.532812515	0	0.45491082	7.72462056	4.736897225	0.270098507	4.466798718	2.467812283	1.998986435	0	1.998986435	2.5	0	0	0
